datetime_raw,outdoor_c,occupied,facility_j,kwh,cumulative_kwh,demand_kw,SPACE1-1,SPACE2-1,SPACE3-1,SPACE4-1,SPACE5-1,mean_zone_c,heating_sp,cooling_sp,step
 07/11  20:30:00,24.15,False,1440000.0,0.39999999999999997,1633.2753033198094,1.5999999999999999,22.938046336279868,22.5130682986486,22.961409239785127,22.959246611715862,22.7380308253052,22.82196026234693,18.0,27.0,1042
 07/11  20:45:00,24.025,False,1440000.0,0.39999999999999997,1633.6753033198095,1.5999999999999999,22.982224031101843,22.6919351418441,22.9973752552034,23.10519177623557,22.76166767717604,22.907678776312192,18.0,27.0,1043
 07/11  21:00:00,23.9,False,1440000.0,0.39999999999999997,1634.0753033198096,1.5999999999999999,22.91903979216321,22.690433858732007,22.93365088102989,23.054969411302448,22.71847099584358,22.863312987814233,18.0,27.0,1044
 07/11  21:15:00,23.75,False,427500.0,0.11875,1634.1940533198097,0.475,22.818175233608283,22.63203906736597,22.83204438929817,22.95278815568256,22.626462382775607,22.772301845746114,18.0,27.0,1045
 07/11  21:30:00,23.6,False,427500.0,0.11875,1634.3128033198097,0.475,22.683252644102264,22.538160213342504,22.6948063303804,22.82165697312213,22.48189378752705,22.64395398969487,18.0,27.0,1046
 07/11  21:45:00,23.450000000000003,False,427500.0,0.11875,1634.4315533198098,0.475,22.564617874190063,22.45534807934758,22.573581085757795,22.705477026465772,22.35031929738745,22.529868672629732,18.0,27.0,1047
 07/11  22:00:00,23.3,False,427500.0,0.11875,1634.55030331981,0.475,22.469107743789863,22.386718725342632,22.476016300122367,22.606381681609747,22.25115922751001,22.437876735674923,18.0,27.0,1048
 07/11  22:15:00,22.75,False,427500.0,0.11875,1634.66905331981,0.475,22.37397285595484,22.3137956585659,22.380028415520123,22.50600539017218,22.173505370299807,22.349461538102567,18.0,27.0,1049
 07/11  22:30:00,22.200000000000003,False,427500.0,0.11875,1634.78780331981,0.475,22.272376682971316,22.23283676604785,22.278464189717614,22.400697862898543,22.104955124583796,22.257866125243822,18.0,27.0,1050
 07/11  22:45:00,21.65,False,427500.0,0.11875,1634.9065533198102,0.475,22.167449173050883,22.147452662051457,22.1740187113709,22.293871725161324,22.040315540689285,22.16462156246477,18.0,27.0,1051
 07/11  23:00:00,21.1,False,427500.0,0.11875,1635.0253033198103,0.475,22.06203997042592,22.06011293331908,22.06934840370771,22.187686564461764,21.978758352868947,22.071589244956684,18.0,27.0,1052
 07/11  23:15:00,21.375,False,427500.0,0.11875,1635.1440533198104,0.475,21.98038468704861,21.988939775259976,21.987294545364648,22.0999957617916,21.920375219719844,21.995397997836935,18.0,27.0,1053
 07/11  23:30:00,21.65,False,427500.0,0.11875,1635.2628033198105,0.475,21.92125096340878,21.932758067449505,21.926786939876337,22.029362310489667,21.86517548522409,21.935066753289675,18.0,27.0,1054
 07/11  23:45:00,21.925,False,427500.0,0.11875,1635.3815533198106,0.475,21.87498616074366,21.885077893025688,21.878781821785687,21.969059547747936,21.81313098715873,21.88420728209234,18.0,27.0,1055
 07/11  24:00:00,22.2,False,427500.0,0.11875,1635.5003033198107,0.475,21.83632755748753,21.843086055437904,21.83833084439819,21.916062588158184,21.764287092770093,21.839618827650376,18.0,27.0,1056
 07/12  00:15:00,22.075,False,427500.0,0.11875,1635.6190533198107,0.475,21.7903739655632,21.794493599424804,21.789089020934664,21.85788566252245,21.718654028609794,21.790099255410983,18.0,27.0,1057
 07/12  00:30:00,21.95,False,427500.0,0.11875,1635.7378033198108,0.475,21.737467257910065,21.740143657062426,21.73134595629255,21.79519843842248,21.676011566510383,21.73603337523958,18.0,27.0,1058
 07/12  00:45:00,21.825,False,427500.0,0.11875,1635.856553319811,0.475,21.68290348864964,21.684596805707294,21.67098873674836,21.732407614856136,21.63606490327045,21.681392309846373,18.0,27.0,1059
 07/12  01:00:00,21.7,False,427500.0,0.11875,1635.975303319811,0.475,21.62920134670054,21.629676022738145,21.61094108019758,21.67119449083778,21.59830719335768,21.627864026766346,18.0,27.0,1060
 07/12  01:15:00,21.275,False,427500.0,0.11875,1636.094053319811,0.475,21.57048417296745,21.572171997969612,21.547586864069128,21.60822506486144,21.56230592199168,21.572154804371863,18.0,27.0,1061
 07/12  01:30:00,20.85,False,427500.0,0.11875,1636.2128033198112,0.475,21.506589373779548,21.51192493349673,21.48071156497628,21.543231988056142,21.5277245952126,21.51403649110426,18.0,27.0,1062
 07/12  01:45:00,20.425,False,427500.0,0.11875,1636.3315533198113,0.475,21.4397816721845,21.44995837433744,21.411707166947583,21.477145053930123,21.49428146217215,21.454574745914357,18.0,27.0,1063
 07/12  02:00:00,20.0,False,427500.0,0.11875,1636.4503033198114,0.475,21.371410569732756,21.38675266050373,21.341417415267017,21.41036253019878,21.46172395466514,21.394333426073484,18.0,27.0,1064
 07/12  02:15:00,19.85,False,427500.0,0.11875,1636.5690533198115,0.475,21.309390203920707,21.328262503015846,21.277445515865956,21.348766556781605,21.429860709030955,21.338745097723013,18.0,27.0,1065
 07/12  02:30:00,19.7,False,427500.0,0.11875,1636.6878033198116,0.475,21.253462842698116,21.274102751937715,21.21958416795433,21.29190980574393,21.39862557794827,21.287537029256473,18.0,27.0,1066
 07/12  02:45:00,19.55,False,427500.0,0.11875,1636.8065533198117,0.475,21.2006111224502,21.222048073624013,21.16490533392991,21.237513365079568,21.368044508498667,21.238624480716474,18.0,27.0,1067
 07/12  03:00:00,19.4,False,427500.0,0.11875,1636.9253033198117,0.475,21.149213778847127,21.171105476980944,21.111803713597503,21.18453755174435,21.338172112301084,21.1909665266942,18.0,27.0,1068
 07/12  03:15:00,19.275,False,427500.0,0.11875,1637.0440533198118,0.475,21.100541346716,21.12277640116331,21.06191449600099,21.13444413226661,21.309052534730213,21.145745782175425,18.0,27.0,1069
 07/12  03:30:00,19.15,False,427500.0,0.11875,1637.162803319812,0.475,21.054266150216986,21.07686637799057,21.0149171394774,21.087002068606928,21.280713388235405,21.102753024905457,18.0,27.0,1070
 07/12  03:45:00,19.025,False,427500.0,0.11875,1637.281553319812,0.475,21.00988335386932,21.03273465045637,20.97010535772399,21.041539479100667,21.25316659068794,21.061485886367656,18.0,27.0,1071
 07/12  04:00:00,18.9,False,427500.0,0.11875,1637.400303319812,0.475,20.96686709039813,20.99005217576374,20.9268582943433,20.99770093742114,21.22641252345596,21.021578204276455,18.0,27.0,1072
 07/12  04:15:00,19.025,False,427500.0,0.11875,1637.5190533198122,0.475,20.932267237333228,20.95426430891097,20.89226451981105,20.960909178646247,21.200464668623216,20.98803398266494,18.0,27.0,1073
 07/12  04:30:00,19.15,False,427500.0,0.11875,1637.6378033198123,0.475,20.90633920085428,20.92574864843972,20.8667011228676,20.931521196416888,21.175417079915267,20.96114544969875,18.0,27.0,1074
 07/12  04:45:00,19.275,False,427500.0,0.11875,1637.7565533198124,0.475,20.90257127826202,20.97330761972519,20.9528118868644,20.932773794740587,21.152421875499787,20.982777291018394,18.0,27.0,1075
 07/12  05:00:00,19.4,False,427500.0,0.11875,1637.8753033198125,0.475,20.91609034362351,21.083526393960767,21.12071102052032,20.9589736437068,21.134432555965887,21.042746791555455,18.0,27.0,1076
 07/12  05:15:00,19.7,False,427500.0,0.11875,1637.9940533198126,0.475,20.94529096339116,21.212247911286724,21.29299956864907,21.0047381099271,21.12346359606749,21.11574802986431,18.0,27.0,1077
 07/12  05:30:00,20.0,False,427500.0,0.11875,1638.1128033198127,0.475,20.988157927254388,21.34836718840798,21.45119515087631,21.06688222141969,21.119426674242167,21.194805832440107,18.0,27.0,1078
 07/12  05:45:00,20.3,False,427500.0,0.11875,1638.2315533198127,0.475,21.032530577635075,21.447226585042493,21.54836708813916,21.12819172260256,21.121010477755256,21.255465290234905,18.0,27.0,1079
 07/12  06:00:00,20.6,False,427500.0,0.11875,1638.3503033198128,0.475,21.074364832592494,21.5154897203519,21.60183569198997,21.18308829904179,21.125611537379825,21.300078016271193,18.0,27.0,1080
 07/12  06:15:00,20.725,False,2936185.4775276305,0.8156070770910084,1639.1659103969039,3.2624283083640337,20.57733738367316,20.592831319996016,21.09737978549394,20.20669563302105,20.78249373855539,20.65134757214791,18.0,27.0,1081
 07/12  06:30:00,20.85,False,2993106.6026059957,0.8314185007238877,1639.9973288976278,3.3256740028955507,20.35342072699088,20.230788454213723,20.82394698111312,19.85030318647401,20.56011850468488,20.363715570695323,18.0,27.0,1082
 07/12  06:45:00,20.975,False,3046464.0252610254,0.8462400070169515,1640.8435689046448,3.384960028067806,20.30429302435245,20.179986585123864,20.769102251606085,19.792851392874656,20.45041309587462,20.299329269966336,18.0,27.0,1083
 07/12  07:00:00,21.1,False,3100996.9414303643,0.8613880392862122,1641.704956943931,3.445552157144849,20.318410199805022,20.206765401292408,20.808253670763516,19.81121345525556,20.40494332280088,20.309917209983478,18.0,27.0,1084
 07/12  07:15:00,21.375,False,3166821.769524849,0.8796727137569025,1642.5846296576879,3.51869085502761,20.35213425519385,20.259733442881288,20.882255547110084,19.84821768962244,20.37964126320093,20.344396439601717,18.0,27.0,1085
 07/12  07:30:00,21.65,False,3233948.386689889,0.8983189963027468,1643.4829486539907,3.5932759852109872,20.401039878851435,20.343797341518048,20.978875411314032,19.908520372666395,20.36080745552158,20.398608091974296,18.0,27.0,1086
 07/12  07:45:00,21.925,False,3304413.195961449,0.9178925544337357,1644.4008412084245,3.671570217734943,20.43712512705444,20.38406494045096,21.02899183008361,19.95076525746212,20.34849179956224,20.429887790922674,18.0,27.0,1087
 07/12  08:00:00,22.2,False,3376876.899953584,0.9380213610982178,1645.3388625695227,3.752085444392871,20.45763636424325,20.381053094971744,21.03448894282756,19.969515840282213,20.341375598130995,20.43681396809115,18.0,27.0,1088
 07/12  08:15:00,22.075,True,10796329.553151894,2.9989804314310815,1648.3378430009539,11.995921725724326,21.273442210684397,21.118520871174333,21.82271503105544,20.73411786863233,21.280234870080115,21.245806170325324,20.0,25.0,1089
 07/12  08:30:00,21.95,True,10787581.589505956,2.9965504415294317,1651.3343934424834,11.986201766117727,21.88011789209,21.53719185903377,22.44490998428948,21.141081610889827,22.08667361723133,21.81799499270688,20.0,24.5,1090
 07/12  08:45:00,21.825,True,10763222.149104154,2.989783930306709,1654.32417737279,11.959135721226836,22.309871955414323,21.87931032833345,22.910190574472157,21.465865532152307,22.631094226424977,22.23926652335944,20.0,24.5,1091
 07/12  09:00:00,21.7,True,10741314.230432842,2.983698397342456,1657.3078757701326,11.934793589369823,22.657007115034556,22.219711975490792,23.311098845607027,21.77541987339504,22.98933300813114,22.59051416353171,20.0,24.5,1092
 07/12  09:15:00,22.25,True,13440163.723011302,3.7333788119475835,1661.0412545820802,14.933515247790334,23.30522733464809,22.88048062545342,24.02753730848585,22.385388579039063,23.572687247409867,23.234264219007258,20.0,24.5,1093
 07/12  09:30:00,22.8,True,13594470.033513026,3.7762416759758404,1664.817496258056,15.104966703903361,23.904342668378334,23.491295495835203,24.49325338831025,22.92400613509743,24.095180624289,23.781615662382045,20.0,24.5,1094
 07/12  09:45:00,23.35,True,13780779.935670083,3.8279944265750228,1668.645490684631,15.311977706300091,24.25589069518971,23.86307555407005,24.49869234145919,23.257816233945206,24.40284919170693,24.05566480327422,20.0,24.5,1095
 07/12  10:00:00,23.9,True,14031026.733657382,3.8975074260159395,1672.542998110647,15.590029704063758,24.488127749156423,24.162071889554827,24.49825455260713,23.492052803126736,24.49762550013352,24.22762649891573,20.0,24.5,1096
 07/12  10:15:00,24.175,True,14486089.797983298,4.023913832773138,1676.56691194342,16.09565533109255,24.49751065620426,24.40540357520575,24.49802749575749,23.6860337320662,24.49853737612241,24.31710256707122,20.0,24.5,1097
 07/12  10:30:00,24.45,True,14542451.896979302,4.0395699713831394,1680.6064819148032,16.158279885532558,24.498122562284287,24.48772514849618,24.497955350125345,23.85373523954318,24.49839361742364,24.367186383574527,20.0,24.5,1098
 07/12  10:45:00,24.725,True,14619632.992417172,4.061009164560325,1684.6674910793636,16.2440366582413,24.49798119659033,24.496884687791887,24.497902719434848,24.00380194619796,24.498208565596844,24.398955823122375,20.0,24.5,1099
 07/12  11:00:00,25.0,True,14661319.01743268,4.072588615953522,1688.740079695317,16.290354463814086,24.49788114216921,24.497897827753047,24.497884243183048,24.13928866663141,24.4980964543036,24.426209666808063,20.0,24.5,1100
 07/12  11:15:00,24.85,True,14263026.687642524,3.9619518576784785,1692.7020315529955,15.847807430713914,24.498034526745485,24.4981430838261,24.49802082527277,24.18841864483767,24.498274604156425,24.43617833696769,20.0,24.5,1101
 07/12  11:30:00,24.7,True,14320493.808202196,3.977914946722832,1696.6799464997184,15.911659786891327,24.498080924337906,24.498214255472277,24.49808281524728,24.237336055493987,24.49781051892818,24.445904913895923,20.0,24.5,1102
 07/12  11:45:00,24.55,True,14395550.560729329,3.9987640446470354,1700.6787105443655,15.995056178588142,24.498100698848493,24.498241483844826,24.498170019404,24.301398652255536,24.497804915572747,24.458743153985118,20.0,24.5,1103
 07/12  12:00:00,24.4,True,14471859.698901566,4.0199610274726565,1704.698671571838,16.079844109890626,24.498120135326648,24.4982810064548,24.498215755114657,24.39359783265272,24.49783436834592,24.47720981957895,20.0,24.5,1104
 07/12  12:15:00,24.7,True,13191708.265613675,3.6643634071149096,1708.363034978953,14.657453628459638,24.49844940423935,24.498576719020697,24.49852457732184,24.317299396868712,24.49839842052988,24.462249703596093,20.0,24.5,1105
 07/12  12:30:00,25.0,True,13239473.596654804,3.6776315546263345,1712.0406665335793,14.710526218505338,24.49853074243857,24.498707847048298,24.49861934465998,24.284614818934017,24.498481283338783,24.455790807283925,20.0,24.5,1106
 07/12  12:45:00,25.300000000000004,True,13261212.75062794,3.683670208507761,1715.724336742087,14.734680834031044,24.49869842653985,24.49891462417132,24.49879759569154,24.31130059061309,24.498569587865184,24.4612561649762,20.0,24.5,1107
 07/12  13:00:00,25.6,True,13279497.784791565,3.688749384664323,1719.4130861267513,14.754997538657292,24.498853794330053,24.499064556685216,24.498952668231,24.37650457721531,24.498647142949903,24.474404547882298,20.0,24.5,1108
 07/12  13:15:00,25.875000000000004,True,14369676.2631292,3.991576739758111,1723.4046628665094,15.966306959032444,24.49874404954915,24.49896097070564,24.4988510449452,24.483463343844942,24.49829615952712,24.495663113714407,20.0,24.5,1109
 07/12  13:30:00,26.15,True,14478965.53625614,4.0219348711822605,1727.4265977376917,16.087739484729042,24.498724523226265,24.49889087097805,24.498805060773684,24.496734139747414,24.498280948541943,24.49828710865347,20.0,24.5,1110
 07/12  13:45:00,26.425,True,14588389.400710952,4.052330389086375,1731.478928126778,16.2093215563455,24.49861179517892,24.498730312780157,24.498663615656817,24.498342169301296,24.49823259018736,24.49851609662091,20.0,24.5,1111
 07/12  14:00:00,26.7,True,14719891.702647109,4.0888588062908635,1735.5677869330689,16.355435225163454,24.498501034071975,24.4985947936688,24.498535819950604,24.49840799705668,24.49818140859648,24.498444210668907,20.0,24.5,1112
 07/12  14:15:00,26.975,True,15161895.256792849,4.211637571331346,1739.7794245044001,16.846550285325385,24.498377653027507,24.49846978496964,24.498410954251774,24.498282258404178,24.498057194485227,24.498319569027664,20.0,24.5,1113
 07/12  14:30:00,27.25,True,15314910.085385203,4.254141690384778,1744.033566194785,17.016566761539114,24.49825958241049,24.49835099412785,24.498291700481666,24.49813637237005,24.497965298826607,24.498200789643334,20.0,24.5,1114
 07/12  14:45:00,27.525,True,15365790.687765744,4.2682751910460395,1748.301841385831,17.073100764184158,24.498206026690884,24.498295022127067,24.498238018709905,24.498111380652944,24.497881170455525,24.498146323727266,20.0,24.5,1115
 07/12  15:00:00,27.8,True,15363510.986771194,4.267641940769776,1752.569483326601,17.070567763079104,24.49820245148446,24.498291331448776,24.498235531462832,24.49817076576586,24.497821353943497,24.498144286821084,20.0,24.5,1116
 07/12  15:15:00,27.525,True,14638972.519668568,4.066381255463491,1756.6358645820644,16.265525021853964,24.498346482268406,24.498407345169184,24.49835924201609,24.49837942462447,24.497951292232717,24.498288757262173,20.0,24.5,1117
 07/12  15:30:00,27.25,True,14452955.897177223,4.014709971438117,1760.6505745535026,16.05883988575247,24.498411226920588,24.49845103903515,24.498406009259128,24.498516036572237,24.497939828465903,24.4983448280506,20.0,24.5,1118
 07/12  15:45:00,26.975,True,14405292.655092005,4.001470181970001,1764.6520447354726,16.005880727880005,24.49833398859692,24.49837861095345,24.498329020602164,24.4983858910118,24.49789713915526,24.498264930063918,20.0,24.5,1119
 07/12  16:00:00,26.7,True,14394324.938744953,3.99842359409582,1768.6504683295684,15.99369437638328,24.498247081730295,24.49829498719942,24.49823989658663,24.49820956536943,24.49785857444056,24.498170021065267,20.0,24.5,1120
 07/12  16:15:00,26.7,True,13242260.574572558,3.6784057151590437,1772.3288740447274,14.713622860636175,24.498367704648484,24.498403698475272,24.49835785690128,24.49821255176396,24.49815523781238,24.498299409920275,20.0,24.5,1121
 07/12  16:30:00,26.7,True,13272001.227334175,3.6866670075928263,1776.0155410523203,14.746668030371305,24.498252996768574,24.498307956803675,24.498259590494264,24.49798288298545,24.498094983342156,24.498179682078824,20.0,24.5,1122
 07/12  16:45:00,26.7,True,13228542.722779652,3.674595200772125,1779.6901362530923,14.6983808030885,24.498242197602984,24.4779524547088,24.498240394827377,24.49802384358844,24.498027753296824,24.494097328804887,20.0,24.5,1123
 07/12  17:00:00,26.7,True,13169725.753692206,3.6582571538033903,1783.3483934068956,14.633028615213561,24.49824855506185,24.429489517055007,24.498244763027955,24.498114912340963,24.497965881692068,24.48441272583557,20.0,24.5,1124
 07/12  17:15:00,26.55,True,13099888.0516901,3.6388577921361387,1786.9872511990318,14.555431168544555,24.49826968006027,24.3619357494031,24.498263405595623,24.49820256389059,24.49792221032009,24.470918721853934,20.0,24.5,1125
 07/12  17:30:00,26.4,True,13020033.697203148,3.6166760270008744,1790.6039272260327,14.466704108003498,24.498296135456865,24.28344928048436,24.4982884928678,24.498273245401588,24.49789590011896,24.455240610865918,20.0,24.5,1126
 07/12  17:45:00,26.250000000000004,True,12939892.956122046,3.5944147100339015,1794.1983419360665,14.377658840135606,24.498314969954077,24.201321847926003,24.49830489453093,24.498312394075302,24.497879720407887,24.43882676537884,20.0,24.5,1127
 07/12  18:00:00,26.1,True,12844068.031174278,3.5677966753261883,1797.7661386113928,14.271186701304753,24.49834239966316,24.113881433615024,24.49832658423069,24.498379200521324,24.497873008925787,24.421360525391197,20.0,24.5,1128
 07/12  18:15:00,25.825000000000003,True,8639569.779338313,2.399880494260642,1800.1660191056535,9.599521977042569,24.343049933186823,23.632355308598623,24.43153682066107,24.256222480584977,24.382740805177043,24.20918106964171,20.0,24.5,1129
 07/12  18:30:00,25.55,True,8587044.886422303,2.385290246228417,1802.5513093518819,9.541160984913668,24.128795867602207,23.215706302013125,24.283427788009625,23.91377217764626,24.22118277234701,23.95257698152364,20.0,24.5,1130
 07/12  18:45:00,25.275,True,8580368.243674025,2.3834356232427845,1804.9347449751247,9.533742492971138,23.943022039148097,22.96771795710246,24.11022306172387,23.633463240082392,24.092048920432823,23.74929504369793,20.0,24.5,1131
 07/12  19:00:00,25.0,True,8572285.517993102,2.3811904216647504,1807.3159353967894,9.524761686659001,23.785027631033444,22.787866857898425,23.94003373682167,23.39877758469225,23.996308436043996,23.58160284929796,20.0,24.5,1132
 07/12  19:15:00,24.85,False,5884360.827409062,1.6345446742802947,1808.9504800710697,6.538178697121179,23.343272561939177,22.322290632959263,23.48674698090079,22.863070935819728,23.5731748521799,23.11771119275977,19.0,26.0,1133
 07/12  19:30:00,24.7,False,5893698.095640633,1.6371383599001759,1810.5876184309698,6.5485534396007035,22.899608681837957,21.887932089160245,23.02261841212081,22.30650272538439,23.089643824280596,22.6412611465568,19.0,26.0,1134
 07/12  19:45:00,24.55,False,5904443.757530908,1.6401232659808076,1812.2277416969505,6.56049306392323,22.639897790856644,21.664522522578885,22.746030967514358,21.994280436786525,22.82324530709364,22.37359540496601,19.0,26.0,1135
 07/12  20:00:00,24.4,False,5915693.877424327,1.6432482992845352,1813.870989996235,6.572993197138141,22.42928488034524,21.49009262413484,22.5241573663772,21.753564371039676,22.63035440422657,22.165490729224704,19.0,26.0,1136
 07/12  20:15:00,24.275,False,1440000.0,0.39999999999999997,1814.2709899962351,1.5999999999999999,22.69002384133281,22.029776015775752,22.750887424114865,22.347864363817678,22.663128902453607,22.496336109498944,19.0,26.0,1137
 07/12  20:30:00,24.15,False,1440000.0,0.39999999999999997,1814.6709899962352,1.5999999999999999,22.93998323144975,22.531112748328237,22.971481945751307,22.872987424970766,22.76144134167399,22.81540133843481,18.0,27.0,1138
 07/12  20:45:00,24.025,False,1440000.0,0.39999999999999997,1815.0709899962353,1.5999999999999999,22.977288348218693,22.700428329116644,22.9941109314142,23.017935828875824,22.7835224229162,22.89465717210831,18.0,27.0,1139
 07/12  21:00:00,23.9,False,1440000.0,0.39999999999999997,1815.4709899962354,1.5999999999999999,22.90643237220749,22.686846960952536,22.91566539042555,22.96582438700699,22.73848609402435,22.842651040923382,18.0,27.0,1140
 07/12  21:15:00,23.75,False,427500.0,0.11875,1815.5897399962355,0.475,22.80137536091338,22.620745537816852,22.805419873895744,22.865438841237943,22.644508014998006,22.747497525772385,18.0,27.0,1141
 07/12  21:30:00,23.6,False,427500.0,0.11875,1815.7084899962356,0.475,22.665396880859003,22.523484629923725,22.66514709023048,22.739390782517145,22.497913103195565,22.618266497345182,18.0,27.0,1142
 07/12  21:45:00,23.450000000000003,False,427500.0,0.11875,1815.8272399962357,0.475,22.547156877171,22.439365441340986,22.54361520728366,22.62957238154063,22.364328561165827,22.50480769370042,18.0,27.0,1143
 07/12  22:00:00,23.3,False,427500.0,0.11875,1815.9459899962358,0.475,22.452618290358327,22.3703676657045,22.446935734982024,22.537101127145,22.26327983590337,22.41406053081864,18.0,27.0,1144
 07/12  22:15:00,23.3,False,427500.0,0.11875,1816.0647399962359,0.475,22.37187124127247,22.30596710587912,22.36273002713304,22.451592370332687,22.183985251736,22.335229199270664,18.0,27.0,1145
 07/12  22:30:00,23.3,False,427500.0,0.11875,1816.183489996236,0.475,22.29746732092369,22.24193347410413,22.283683266726506,22.36889680192373,22.11426113569199,22.261248399874006,18.0,27.0,1146
 07/12  22:45:00,23.3,False,427500.0,0.11875,1816.302239996236,0.475,22.227557256119837,22.17905905784977,22.208691134837576,22.289637470135222,22.04919048963307,22.190827081715092,18.0,27.0,1147
 07/12  23:00:00,23.3,False,427500.0,0.11875,1816.4209899962361,0.475,22.16234433999492,22.11862895753605,22.138347191117774,22.21484652354507,21.98822094646404,22.12447759173157,18.0,27.0,1148
 07/12  23:15:00,23.025,False,427500.0,0.11875,1816.5397399962362,0.475,22.0950722860606,22.056655801808112,22.06723991114786,22.140302959357676,21.931559569619733,22.058166105598797,18.0,27.0,1149
 07/12  23:30:00,22.75,False,427500.0,0.11875,1816.6584899962363,0.475,22.025646664358224,21.993435783509835,21.99527023013007,22.066109661784527,21.87892195145735,21.991876858248002,18.0,27.0,1150
 07/12  23:45:00,22.475,False,427500.0,0.11875,1816.7772399962364,0.475,21.956278871525434,21.930409834295727,21.92407675315979,21.993524658188612,21.82970291494693,21.926798606423297,18.0,27.0,1151
 07/12  24:00:00,22.2,False,427500.0,0.11875,1816.8959899962365,0.475,21.888052688885224,21.86812129528133,21.85437816474127,21.922919452639327,21.783317024004383,21.86335772511031,18.0,27.0,1152
 07/13  00:15:00,21.925,False,1237500.0,0.34375,1817.2397399962365,1.375,21.93637699047153,21.913514739108304,21.901818656004227,21.96109287573175,21.88046768373392,21.91865418900995,18.0,27.0,1153
 07/13  00:30:00,21.65,False,1237500.0,0.34375,1817.5834899962365,1.375,21.972686844423308,21.9427949596342,21.93762469665324,21.98409188369276,21.983499463486,21.964139569577902,18.0,27.0,1154
 07/13  00:45:00,21.375,False,1237500.0,0.34375,1817.9272399962365,1.375,21.95938722463748,21.92642482292808,21.92377741291966,21.962262555547508,22.02974646023309,21.960319695253165,18.0,27.0,1155
 07/13  01:00:00,21.1,False,1237500.0,0.34375,1818.2709899962365,1.375,21.92050879966666,21.88960974165407,21.884168706940997,21.920710054146937,22.025336897665948,21.928066840014925,18.0,27.0,1156
 07/13  01:15:00,20.825000000000003,False,1237500.0,0.34375,1818.6147399962365,1.375,21.87782732812566,21.85133972571933,21.84123236930896,21.87833165618463,22.00711817260744,21.8911698503892,18.0,27.0,1157
 07/13  01:30:00,20.55,False,1237500.0,0.34375,1818.9584899962365,1.375,21.836070945891585,21.81410321391509,21.79976912125897,21.83753173106878,21.98891478298096,21.855277959023077,18.0,27.0,1158
 07/13  01:45:00,20.275,False,1237500.0,0.34375,1819.3022399962365,1.375,21.793367841558776,21.775579955094667,21.75767731735479,21.795917314444992,21.970713973926543,21.818651280475954,18.0,27.0,1159
 07/13  02:00:00,20.0,False,1237500.0,0.34375,1819.6459899962365,1.375,21.748581701031213,21.734898413557527,21.713650403720347,21.752554443898457,21.950886519735107,21.780114296388533,18.0,27.0,1160
 07/13  02:15:00,19.725,False,1237500.0,0.34375,1819.9897399962365,1.375,21.701724632674093,21.692379472427923,21.66767552092108,21.70770837268229,21.929266937187663,21.73975098717861,18.0,27.0,1161
 07/13  02:30:00,19.45,False,1237500.0,0.34375,1820.3334899962365,1.375,21.65335597366288,21.64853458830095,21.620299041663955,21.66184372029823,21.906356734526582,21.69807801169052,18.0,27.0,1162
 07/13  02:45:00,19.175,False,1237500.0,0.34375,1820.6772399962365,1.375,21.603907951325507,21.603650100998284,21.571929566276253,21.615206507963737,21.88257816648257,21.65545445860927,18.0,27.0,1163
 07/13  03:00:00,18.9,False,1237500.0,0.34375,1821.0209899962365,1.375,21.553593673150218,21.557861734199427,21.52275772946641,21.567897140721573,21.858158115487345,21.612053678604994,18.0,27.0,1164
 07/13  03:15:00,18.75,False,1237500.0,0.34375,1821.3647399962365,1.375,21.505907016519245,21.513597077817725,21.475872586996967,21.52231271986245,21.8332347004234,21.57018482032396,18.0,27.0,1165
 07/13  03:30:00,18.6,False,1237500.0,0.34375,1821.7084899962365,1.375,21.46089144054092,21.47087290500829,21.43133767518216,21.478443174246625,21.807949389364985,21.529898916868596,18.0,27.0,1166
 07/13  03:45:00,18.450000000000003,False,1237500.0,0.34375,1822.0522399962365,1.375,21.417330338592667,21.428953995562114,21.38810372016456,21.43552999685869,21.78245041182474,21.490473692600553,18.0,27.0,1167
 07/13  04:00:00,18.3,False,1237500.0,0.34375,1822.3959899962365,1.375,21.374563551455434,21.38754338015817,21.345606121321733,21.393256159487866,21.756876151388084,21.451569072762258,18.0,27.0,1168
 07/13  04:15:00,18.175,False,1237500.0,0.34375,1822.7397399962365,1.375,21.33397690958794,21.34803313382821,21.305496133294582,21.35299697999568,21.73135007180227,21.414370645701734,18.0,27.0,1169
 07/13  04:30:00,18.05,False,1237500.0,0.34375,1823.0834899962365,1.375,21.29538975323208,21.310295139952107,21.267630401226324,21.31460880031846,21.70598511959805,21.378781842865404,18.0,27.0,1170
 07/13  04:45:00,17.925,False,1237500.0,0.34375,1823.4272399962365,1.375,21.272213073707672,21.33531773997476,21.32428793890637,21.299608625200875,21.68176678609156,21.382638832776244,18.0,27.0,1171
 07/13  05:00:00,17.8,False,1237500.0,0.34375,1823.7709899962365,1.375,21.264232091596647,21.434112050848185,21.483343298926908,21.30570280742589,21.66106764103889,21.429691577967304,18.0,27.0,1172
 07/13  05:15:00,18.200000000000003,False,1237500.0,0.34375,1824.1147399962365,1.375,21.278671205004663,21.571900359470515,21.67606985932516,21.3355101803272,21.64593623605366,21.501617568036238,18.0,27.0,1173
 07/13  05:30:00,18.6,False,1237500.0,0.34375,1824.4584899962365,1.375,21.31329893128139,21.731086231488632,21.86977327663197,21.38574691015795,21.63690644194449,21.587362358300886,18.0,27.0,1174
